@RELATION trainedClassifier/svmNoLapelModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {speech,non-speech}

@DATA
0.094363,0.017653,3.183256,0.176689,0.179200,0.968984,0.004648,0.144238,-24.199466,0.619126,0.896951,0.168007,-0.890019,0.017246,0.189487,0.090329,-0.299020,-0.107440,0.219625,0.078614,-0.134603,0.006774,0.003449,0.014105,0.005950,0.050997,0.007477,0.041010,0.002428,0.004054,0.005344,0.009284,0.003743,0.020219,0.034170,0.013077,0.099155,0.024928,0.015605,0.397533,0.004144,0.064588,0.949630,0.535329,0.413353,0.247167,0.307624,0.184260,0.207611,0.215877,0.224779,0.213697,0.144102,0.175996,0.169658,0.005663,0.004308,0.008032,0.006990,0.039501,0.008265,0.042100,0.002600,0.004580,0.004664,0.008932,0.003793,0.011221,non-speech
0.057877,0.016656,3.164850,0.126405,0.156537,0.538742,0.004957,0.091853,-23.756825,1.830884,1.286198,-0.204790,-1.069002,-0.007920,0.243700,-0.014094,-0.205735,-0.201769,0.011902,0.100184,-0.091084,0.019084,0.007303,0.023688,0.021175,0.024972,0.019162,0.022135,0.001414,0.011777,0.018068,0.019659,0.009296,0.016796,0.014906,0.006907,0.083811,0.017926,0.018718,0.192311,0.001859,0.035571,0.593280,0.369298,0.365583,0.265211,0.276906,0.242675,0.246200,0.209885,0.215721,0.210286,0.204527,0.195407,0.191284,0.015382,0.008381,0.016996,0.018519,0.018740,0.017873,0.015172,0.001638,0.012531,0.014159,0.014832,0.010437,0.006273,non-speech
0.053006,0.011906,3.079730,0.158216,0.203903,0.405526,0.008386,0.055354,-25.803948,1.614000,1.238594,0.408879,-0.653347,0.091323,0.236850,0.139897,-0.283879,-0.125492,0.076185,0.095335,-0.034928,0.012670,0.001051,0.026124,0.005380,0.078661,0.003125,0.068899,0.000722,0.004370,0.008431,0.016342,0.001599,0.032150,0.029898,0.013962,0.144213,0.026134,0.011338,0.264961,0.006199,0.045904,0.975737,0.415545,0.274274,0.178441,0.257736,0.207273,0.220651,0.166176,0.170029,0.159058,0.164343,0.149393,0.178627,0.013472,0.000943,0.017317,0.004423,0.040843,0.003337,0.061831,0.001208,0.004098,0.008184,0.014039,0.001855,0.011693,non-speech
0.048049,0.015692,3.030760,0.138519,0.179553,0.442365,0.018748,0.061366,-26.102804,1.209095,1.139618,0.485795,-0.654729,0.046754,0.262500,0.004906,-0.121567,-0.155177,0.030872,0.150717,-0.029492,0.005743,0.000889,0.020553,0.011184,0.077955,0.002893,0.074392,0.000988,0.003720,0.004375,0.008976,0.002116,0.035014,0.040781,0.018579,0.190808,0.029148,0.027026,0.439945,0.026385,0.073144,1.591737,0.755801,0.413579,0.192338,0.313695,0.172814,0.216770,0.171811,0.169936,0.219134,0.178392,0.144413,0.180814,0.006298,0.001025,0.019555,0.023367,0.056029,0.003155,0.065980,0.001341,0.005924,0.004316,0.011262,0.002596,0.015995,non-speech
0.013623,0.046275,2.917278,0.131263,0.201691,0.141203,0.043692,0.011910,-26.272523,1.665874,0.991069,0.386625,-0.014247,0.252285,0.027889,0.104675,-0.001747,0.024472,0.080473,-0.015883,0.000207,0.001954,0.000259,0.021891,0.001504,0.109992,0.000844,0.102016,0.000157,0.000644,0.004166,0.005378,0.000312,0.048174,0.011818,0.039289,0.209758,0.027667,0.027029,0.166201,0.057217,0.028005,1.387497,0.804382,0.492109,0.216561,0.239372,0.137043,0.159650,0.124288,0.129775,0.140557,0.125361,0.094669,0.135955,0.002118,0.000310,0.020101,0.002584,0.050222,0.001208,0.105621,0.000212,0.000940,0.008708,0.005736,0.000415,0.017507,non-speech
0.026338,0.032600,2.936862,0.126223,0.187614,0.232297,0.047538,0.030765,-26.723490,1.570995,1.003781,0.497293,-0.336662,0.181362,0.119746,0.097241,-0.100842,-0.042150,0.076832,0.057624,0.006535,0.003968,0.000641,0.022165,0.002715,0.097066,0.002678,0.096441,0.000359,0.001220,0.004222,0.008125,0.000971,0.043883,0.025041,0.040185,0.256765,0.031227,0.024265,0.239538,0.057122,0.039755,1.355802,0.700466,0.449256,0.214766,0.346374,0.197764,0.176389,0.155461,0.186459,0.160142,0.148331,0.133848,0.131427,0.005448,0.000829,0.020771,0.003638,0.050580,0.005262,0.093951,0.000532,0.001822,0.006314,0.009463,0.001502,0.016428,non-speech
0.070020,0.038352,3.149864,0.188980,0.216226,0.528511,0.006250,0.078879,-23.445819,1.751293,1.356077,0.454659,-0.754413,0.145695,0.295339,0.153720,-0.296549,-0.218303,0.084378,0.117997,-0.092325,0.013686,0.001501,0.029932,0.008969,0.073184,0.006599,0.050857,0.000686,0.002668,0.011727,0.016869,0.002162,0.026976,0.028742,0.014873,0.083291,0.026429,0.009225,0.365035,0.004914,0.084849,0.595131,0.354787,0.216741,0.195515,0.219707,0.145519,0.172419,0.140576,0.158772,0.153957,0.179786,0.157125,0.126895,0.014757,0.001227,0.019148,0.008633,0.040669,0.006016,0.036186,0.000662,0.002245,0.009998,0.011249,0.002020,0.008349,non-speech
0.040392,0.031885,3.063285,0.164186,0.217006,0.243921,0.011946,0.019760,-24.544648,2.053520,1.234009,0.439905,-0.440527,0.162680,0.151978,0.052613,-0.239428,-0.138505,0.049593,0.067579,-0.050218,0.014541,0.000820,0.030165,0.007803,0.082053,0.005548,0.079748,0.000334,0.002007,0.009683,0.017338,0.001335,0.035810,0.019856,0.028175,0.097154,0.023584,0.009112,0.147112,0.011165,0.020173,0.599235,0.231375,0.288977,0.159169,0.221497,0.148246,0.163064,0.141120,0.139777,0.167455,0.161968,0.125332,0.137770,0.015603,0.000923,0.019125,0.007600,0.047667,0.005911,0.063860,0.000416,0.002390,0.010475,0.015371,0.001415,0.011142,non-speech
0.044147,0.004167,3.058048,0.162639,0.208991,0.331450,0.014802,0.035436,-27.079719,1.773820,1.317248,0.529339,-0.485517,0.129900,0.280038,0.097333,-0.224611,-0.044186,0.124213,0.050514,-0.053203,0.009887,0.000961,0.037074,0.007389,0.086484,0.003380,0.067301,0.000455,0.002113,0.008306,0.010453,0.001504,0.034248,0.026693,0.002771,0.157010,0.023445,0.009901,0.340444,0.015161,0.057517,0.573891,0.457191,0.354363,0.196861,0.208549,0.145207,0.196974,0.159322,0.158630,0.161243,0.150123,0.110593,0.135967,0.010691,0.001213,0.027538,0.007823,0.045968,0.003417,0.054162,0.000434,0.002181,0.008656,0.008261,0.001493,0.009786,non-speech
0.068909,0.010217,3.127525,0.150771,0.171521,0.642400,0.005387,0.103165,-25.220254,1.044520,0.744876,0.086319,-0.980875,0.178363,0.229695,0.000992,-0.308648,-0.273956,0.067728,0.173394,-0.045128,0.008548,0.002916,0.018520,0.010619,0.053833,0.008985,0.052307,0.001257,0.006328,0.007846,0.008205,0.004473,0.023734,0.027154,0.009681,0.177087,0.023506,0.015044,0.365633,0.004714,0.057241,0.661866,0.592764,0.382686,0.263775,0.274707,0.267048,0.248649,0.189006,0.195292,0.203380,0.222435,0.211995,0.166124,0.007556,0.002678,0.014303,0.011759,0.035147,0.008584,0.057769,0.000997,0.009112,0.008833,0.007343,0.004358,0.013831,non-speech
0.021574,0.077874,2.861039,0.124626,0.198778,0.162432,0.055605,0.021264,-26.172648,1.969859,0.802848,0.443790,-0.163079,0.143564,0.129276,0.083685,-0.035992,-0.019804,0.066831,0.062251,0.003216,0.002161,0.000319,0.026879,0.001768,0.096525,0.001161,0.129054,0.000440,0.000693,0.002458,0.006673,0.000458,0.051079,0.031100,0.079909,0.269216,0.034473,0.024236,0.257510,0.065355,0.041768,1.710609,0.423797,0.488347,0.139889,0.318549,0.173369,0.139004,0.119669,0.169262,0.151787,0.114974,0.126365,0.126325,0.002961,0.000374,0.023096,0.002824,0.050624,0.001778,0.115037,0.001156,0.000944,0.003593,0.006793,0.000658,0.021976,non-speech
0.041621,0.035127,3.021218,0.143531,0.194964,0.360575,0.042126,0.048730,-27.174977,1.471810,1.076048,0.485820,-0.347548,0.232383,0.193108,0.126021,-0.189184,-0.128875,0.038524,0.080275,-0.083274,0.006588,0.000650,0.022307,0.005016,0.092263,0.003748,0.081162,0.000533,0.001373,0.005589,0.011391,0.001038,0.039285,0.035220,0.057495,0.223670,0.034792,0.020306,0.349376,0.067514,0.058215,1.201945,0.411918,0.425414,0.198361,0.302136,0.155395,0.180414,0.163364,0.217886,0.173046,0.163269,0.124777,0.136863,0.008422,0.000658,0.019142,0.006921,0.053429,0.005181,0.086909,0.000673,0.001375,0.006266,0.011088,0.001497,0.017966,non-speech
0.036054,0.047674,2.961015,0.135867,0.184981,0.381155,0.051159,0.054242,-26.837829,1.467829,1.112438,0.458023,-0.311501,0.130134,0.153853,0.124373,-0.138766,-0.071417,0.110532,0.067710,-0.013332,0.003756,0.000624,0.020827,0.002670,0.095006,0.002408,0.070828,0.000509,0.001858,0.003251,0.008329,0.001222,0.039529,0.040094,0.077820,0.359635,0.038699,0.026993,0.449539,0.069139,0.070647,1.640530,0.885646,0.527250,0.226426,0.348312,0.200114,0.179230,0.159974,0.209192,0.184300,0.149745,0.130693,0.139747,0.005449,0.000756,0.022880,0.004299,0.056172,0.003829,0.099039,0.000729,0.003007,0.004066,0.011870,0.002027,0.020550,non-speech
0.050227,0.040965,2.970124,0.143727,0.192719,0.487996,0.023984,0.074705,-26.239173,1.474456,1.027441,0.336324,-0.349155,0.182576,0.178888,0.147078,-0.032083,-0.143680,0.091502,0.081867,-0.016890,0.006148,0.001268,0.023784,0.003242,0.085313,0.002555,0.081677,0.000506,0.001510,0.005095,0.007838,0.001975,0.036759,0.046484,0.062993,0.268922,0.036333,0.020356,0.494964,0.036492,0.076451,1.361514,0.504709,0.398405,0.299914,0.373950,0.241557,0.192440,0.144255,0.187481,0.182455,0.174683,0.165723,0.133941,0.007106,0.001380,0.018669,0.002890,0.046617,0.002700,0.081329,0.000541,0.001695,0.006152,0.006795,0.004145,0.017098,non-speech
0.028327,0.001974,3.009766,0.156187,0.226926,0.150895,0.015255,0.014338,-29.752627,1.941282,1.003932,0.607929,-0.434262,0.229072,0.169664,0.078677,-0.130647,-0.230100,0.100957,0.077273,-0.104232,0.008169,0.000574,0.024594,0.004647,0.096690,0.002602,0.092972,0.000297,0.001613,0.006515,0.011385,0.000759,0.042216,0.020138,0.005517,0.198205,0.024467,0.017055,0.119986,0.014017,0.019536,0.859389,0.332514,0.263121,0.204994,0.264144,0.172398,0.173443,0.154437,0.215538,0.175378,0.154357,0.183049,0.154420,0.009845,0.000540,0.019575,0.005307,0.049211,0.002815,0.083123,0.000335,0.001747,0.008602,0.011560,0.000792,0.013408,non-speech
0.009608,0.016861,2.830321,0.120810,0.209945,0.083369,0.084590,0.012137,-27.736774,2.125983,0.612434,0.618561,-0.010954,0.245936,0.045089,0.110895,-0.020902,-0.009157,0.061785,0.039879,0.026293,0.002684,0.000232,0.029453,0.002674,0.090494,0.001451,0.151319,0.000177,0.000653,0.002469,0.011154,0.000221,0.055700,0.013528,0.015092,0.277464,0.034582,0.019534,0.175697,0.098644,0.037667,1.795301,0.451296,0.409469,0.247694,0.266262,0.169219,0.149995,0.189935,0.204761,0.185248,0.104123,0.135935,0.104940,0.003977,0.000393,0.022936,0.007840,0.052996,0.003188,0.116605,0.000396,0.001551,0.003309,0.011791,0.000188,0.020224,non-speech
0.047519,0.033290,3.172842,0.106607,0.143106,0.343507,0.006320,0.071720,-22.675113,1.828311,0.789426,0.098403,-1.194594,0.029995,0.242574,0.027280,-0.262562,-0.110750,0.044822,0.167885,-0.077639,0.016861,0.007154,0.024955,0.019165,0.024291,0.014603,0.027195,0.002133,0.016125,0.016713,0.019068,0.007646,0.017056,0.011773,0.013241,0.076912,0.017148,0.023225,0.131929,0.003116,0.022252,0.629561,0.326979,0.387999,0.234061,0.265800,0.238086,0.256057,0.212479,0.227221,0.212813,0.200472,0.195712,0.184281,0.013686,0.007552,0.017613,0.016829,0.019480,0.013660,0.019852,0.002507,0.017223,0.013283,0.014775,0.007754,0.006389,non-speech
0.047402,0.003840,3.020172,0.154997,0.217061,0.290928,0.010032,0.046741,-27.991679,2.018211,1.141476,0.658167,-0.629399,0.200806,0.363890,0.073959,-0.162200,-0.136359,-0.017277,0.040490,0.023745,0.016419,0.001184,0.038022,0.009284,0.068617,0.005977,0.054291,0.000665,0.004071,0.014466,0.019991,0.001688,0.028465,0.026546,0.005245,0.229246,0.027394,0.020863,0.207681,0.011027,0.045157,1.031500,0.495573,0.307919,0.299398,0.257306,0.183160,0.206226,0.170990,0.163775,0.170184,0.167899,0.143191,0.150368,0.016158,0.001238,0.025260,0.007398,0.035124,0.006660,0.040009,0.000758,0.004735,0.012610,0.014669,0.001608,0.008306,non-speech
0.061974,0.007269,3.054630,0.201852,0.258543,0.355831,0.006171,0.053258,-25.853657,2.075295,1.100896,0.619780,-0.498004,0.078192,0.244963,0.068804,-0.231683,-0.064797,0.067591,0.086912,-0.023688,0.019480,0.001071,0.035297,0.011794,0.063014,0.007942,0.069492,0.000792,0.005312,0.014657,0.020694,0.001931,0.029264,0.029193,0.006018,0.155582,0.026115,0.012333,0.229087,0.004620,0.068483,0.524100,0.327609,0.255262,0.233012,0.203605,0.136437,0.202957,0.134480,0.166873,0.156015,0.154449,0.133889,0.135573,0.019531,0.000867,0.019536,0.011484,0.037371,0.007670,0.046460,0.000957,0.005132,0.011965,0.014025,0.002255,0.009030,non-speech
0.030581,0.024945,3.049970,0.165252,0.238234,0.200325,0.022005,0.028418,-25.497367,1.780662,0.938840,0.561207,-0.425350,0.093178,0.180158,0.079015,-0.190323,-0.039744,0.059801,0.030555,0.042282,0.004500,0.000881,0.019581,0.004901,0.107806,0.005138,0.063361,0.000404,0.001943,0.004734,0.006937,0.001022,0.037472,0.026418,0.025684,0.174758,0.028401,0.017408,0.230584,0.025850,0.052601,0.784173,0.521813,0.338985,0.196907,0.307869,0.168184,0.233879,0.147751,0.217365,0.157858,0.153578,0.148544,0.169257,0.004834,0.001560,0.016155,0.005321,0.043113,0.012527,0.060258,0.000500,0.002633,0.005085,0.006036,0.001517,0.009806,non-speech
0.060464,0.007534,3.066295,0.206669,0.260959,0.381028,0.010630,0.049104,-26.258410,1.923991,0.980151,0.575995,-0.410788,0.019029,0.121249,0.106080,-0.260837,-0.130726,0.053504,0.083197,0.053218,0.015206,0.001161,0.030081,0.013122,0.069749,0.008564,0.068202,0.000621,0.006712,0.010577,0.015417,0.001738,0.030702,0.028045,0.008215,0.174222,0.027487,0.013171,0.261652,0.011904,0.059832,0.624962,0.356993,0.342633,0.242565,0.229464,0.165070,0.181229,0.167324,0.177552,0.137596,0.158720,0.149646,0.108095,0.016229,0.001440,0.021595,0.011639,0.041164,0.011919,0.056174,0.000796,0.007518,0.010796,0.013794,0.002321,0.011457,non-speech
0.050802,0.000511,3.051150,0.193637,0.255281,0.303624,0.009047,0.036691,-31.199831,1.842277,1.111836,0.571778,-0.498672,0.217900,0.177729,0.084134,-0.235882,-0.058148,0.165641,0.009234,-0.055916,0.016300,0.001098,0.030264,0.008982,0.079250,0.005690,0.052562,0.000847,0.003165,0.012157,0.019075,0.001920,0.029929,0.025946,0.001389,0.166038,0.028457,0.020992,0.178275,0.009115,0.032162,0.897532,0.335186,0.319143,0.201433,0.263378,0.183223,0.167395,0.173823,0.160044,0.141670,0.152848,0.141449,0.145893,0.013443,0.001246,0.021645,0.009666,0.044218,0.006045,0.045470,0.000867,0.003507,0.014345,0.015850,0.002372,0.009224,non-speech
0.026679,0.035804,3.040995,0.162951,0.245379,0.127357,0.017385,0.013385,-24.863278,2.149925,0.976014,0.557221,-0.495604,0.129216,0.113070,0.035129,-0.214653,-0.141268,0.084786,0.115683,0.023223,0.010776,0.000585,0.026965,0.004643,0.099746,0.004334,0.080809,0.000286,0.001987,0.006307,0.008574,0.000618,0.040339,0.016256,0.027521,0.145720,0.020603,0.015624,0.094528,0.017511,0.015015,0.838689,0.243230,0.301746,0.211370,0.261233,0.172419,0.164849,0.129485,0.177030,0.137875,0.124668,0.130358,0.163532,0.012247,0.000692,0.022929,0.006382,0.048265,0.004850,0.081500,0.000388,0.001872,0.008457,0.008582,0.000688,0.014590,non-speech
0.028490,0.011140,2.922845,0.155120,0.238826,0.151219,0.022314,0.014927,-27.558587,2.228347,1.062765,0.615277,-0.248581,0.232701,0.178450,0.143497,-0.110776,-0.086141,0.051861,0.038858,0.040152,0.010657,0.000672,0.033911,0.006167,0.091224,0.003043,0.083622,0.000217,0.001322,0.007034,0.015879,0.000815,0.038893,0.017032,0.011647,0.237154,0.030143,0.019973,0.122511,0.019805,0.015445,0.848293,0.398858,0.366236,0.229812,0.267375,0.182890,0.186090,0.161340,0.167553,0.156582,0.140888,0.132463,0.132746,0.011913,0.001391,0.025285,0.006538,0.042664,0.003651,0.071675,0.000227,0.001554,0.007236,0.014831,0.000860,0.012015,non-speech
0.021943,0.013893,2.866650,0.151295,0.200263,0.227666,0.037508,0.023457,-29.712744,1.080711,0.629063,0.487787,0.206788,0.280024,0.191816,-0.004692,0.040535,0.164450,0.171508,0.074379,0.029029,0.000705,0.000197,0.018056,0.000531,0.107334,0.000498,0.118400,0.000196,0.000345,0.000928,0.005827,0.000208,0.051359,0.028204,0.038997,0.277687,0.036681,0.018502,0.297067,0.040546,0.056202,1.881221,0.793322,0.335853,0.219592,0.214158,0.223923,0.161471,0.152907,0.137638,0.159721,0.191575,0.123692,0.135423,0.000894,0.000242,0.018799,0.000769,0.051198,0.000679,0.113109,0.000299,0.000383,0.001090,0.009166,0.000245,0.019010,non-speech
0.054862,0.013839,2.985167,0.180086,0.195569,0.539009,0.014057,0.076119,-26.211232,0.092958,0.454979,0.746705,0.113024,0.362318,0.197572,-0.070223,0.055751,0.208164,0.236302,0.092456,0.090551,0.001001,0.000683,0.016809,0.000780,0.092122,0.000864,0.097209,0.000575,0.001114,0.001448,0.006001,0.000625,0.041916,0.041964,0.011178,0.205802,0.028117,0.015099,0.471479,0.015123,0.090461,0.866735,0.707284,0.292951,0.239344,0.207925,0.215640,0.159839,0.202606,0.166793,0.163634,0.166385,0.148195,0.096557,0.001201,0.000773,0.015216,0.000728,0.050638,0.000808,0.092272,0.000618,0.001118,0.001463,0.006686,0.000730,0.018110,non-speech
0.055649,0.002418,3.014338,0.195815,0.248202,0.427476,0.010099,0.058575,-28.402080,1.486506,1.076266,0.634150,-0.575142,0.196072,0.231293,0.133919,-0.149376,-0.081773,0.178615,-0.014649,0.060242,0.007828,0.001244,0.028675,0.004532,0.073130,0.003310,0.078581,0.000791,0.003859,0.008514,0.015949,0.001341,0.033550,0.025652,0.004326,0.193597,0.036849,0.032283,0.308987,0.009093,0.042816,1.325845,0.475457,0.298551,0.239612,0.256105,0.195917,0.252686,0.159747,0.167835,0.145072,0.168050,0.155397,0.154901,0.007306,0.001241,0.022124,0.004347,0.044995,0.003433,0.065745,0.000661,0.006538,0.008237,0.015289,0.001390,0.013538,non-speech
0.031473,0.033479,3.007256,0.171030,0.245140,0.207666,0.014584,0.024365,-25.049150,1.633611,0.911752,0.517810,-0.434511,0.206222,0.184055,0.033439,-0.181253,-0.096488,0.069919,0.111518,0.064749,0.004789,0.000707,0.019887,0.002899,0.100144,0.002624,0.079221,0.000473,0.001743,0.005911,0.006155,0.000909,0.039015,0.017464,0.027439,0.193741,0.023242,0.022304,0.133647,0.012734,0.018131,0.809334,0.544894,0.348110,0.204897,0.269730,0.183499,0.193928,0.184263,0.167656,0.180858,0.146629,0.144911,0.166736,0.006339,0.000679,0.018076,0.002586,0.040439,0.003017,0.076619,0.000541,0.001948,0.008498,0.004850,0.001125,0.013253,non-speech
0.069612,0.002273,3.076065,0.212397,0.259740,0.498511,0.009904,0.069034,-27.464877,1.399848,1.041735,0.503519,-0.550684,0.189098,0.160645,0.124594,-0.214294,-0.095969,0.140003,0.123499,0.067311,0.007542,0.001705,0.028642,0.008356,0.065661,0.005337,0.069823,0.000653,0.003827,0.009567,0.013818,0.001448,0.030273,0.029240,0.002715,0.189267,0.024986,0.028326,0.295736,0.010128,0.049154,1.006872,0.617928,0.263792,0.330396,0.251358,0.210901,0.160895,0.199573,0.202715,0.200063,0.171065,0.116911,0.143937,0.007438,0.001943,0.023800,0.009125,0.048152,0.004853,0.062938,0.000575,0.004210,0.008781,0.012107,0.001398,0.015359,non-speech
0.043822,0.021568,3.017624,0.184599,0.252220,0.302005,0.016497,0.035844,-26.640052,1.668263,0.827902,0.481274,-0.399234,0.071671,0.164653,0.155145,-0.102976,-0.007604,0.040874,0.101491,0.009105,0.007717,0.000837,0.025828,0.004001,0.084015,0.002841,0.094982,0.000675,0.002810,0.006343,0.009826,0.001265,0.039309,0.019895,0.017954,0.170283,0.022160,0.019372,0.180788,0.020848,0.029030,1.028099,0.491048,0.272332,0.197618,0.278685,0.143116,0.177435,0.160935,0.134724,0.149130,0.139752,0.128221,0.135325,0.008310,0.000737,0.018373,0.003961,0.044354,0.002395,0.080792,0.000659,0.002852,0.007876,0.008664,0.001237,0.015437,non-speech
0.035625,0.028478,3.013882,0.157860,0.235006,0.261660,0.031955,0.033742,-27.918010,1.607611,0.907913,0.523660,-0.430723,0.173629,0.125603,0.103730,-0.179130,-0.020023,0.049976,0.081795,0.044323,0.004652,0.000648,0.018790,0.003247,0.101795,0.002085,0.069590,0.000792,0.001205,0.003552,0.005683,0.000657,0.037100,0.019371,0.043772,0.224932,0.024312,0.022463,0.165539,0.037210,0.022797,1.153792,0.511133,0.348277,0.202945,0.289437,0.212865,0.191550,0.141868,0.189579,0.183332,0.139410,0.135914,0.125221,0.007220,0.000617,0.018578,0.003506,0.040970,0.002052,0.058142,0.000959,0.001461,0.003966,0.005281,0.000583,0.010476,non-speech
0.037511,0.067056,3.002608,0.183710,0.254139,0.212852,0.017675,0.029877,-24.191490,1.474156,0.700830,0.676723,-0.513241,0.200297,0.265403,-0.054111,-0.146971,-0.005456,0.101121,0.171697,0.072549,0.003394,0.000529,0.021965,0.002320,0.092145,0.001995,0.104792,0.000847,0.002311,0.003324,0.008296,0.000859,0.044257,0.026255,0.071711,0.213169,0.028499,0.016857,0.179647,0.024273,0.036657,0.762446,0.498456,0.273873,0.235336,0.296243,0.160230,0.198272,0.172449,0.187906,0.131713,0.145003,0.151690,0.120553,0.004230,0.000639,0.017088,0.002588,0.049176,0.002064,0.095122,0.001098,0.002832,0.003449,0.007076,0.000946,0.017988,non-speech
0.044192,0.068726,3.045136,0.192867,0.260752,0.255930,0.023574,0.028244,-25.984104,1.819932,0.816863,0.430128,-0.423647,0.094288,0.190520,0.111968,-0.073961,-0.087814,0.068754,0.066163,0.010426,0.004673,0.001093,0.021232,0.004794,0.099580,0.002632,0.083544,0.000335,0.002213,0.004662,0.009018,0.001883,0.039828,0.018307,0.070258,0.140589,0.025828,0.014424,0.125108,0.022411,0.020936,0.778277,0.300126,0.240483,0.195754,0.235770,0.139838,0.160722,0.120203,0.142574,0.130775,0.107544,0.129015,0.123192,0.003742,0.001550,0.016596,0.004448,0.041524,0.003433,0.076866,0.000285,0.002513,0.004319,0.007424,0.003248,0.012904,non-speech
0.025724,0.004946,3.033546,0.121883,0.196121,0.184180,0.031519,0.028237,-28.439965,2.064998,0.889343,0.167089,-0.744797,0.070725,0.129949,0.063948,-0.130984,-0.104172,0.050729,0.068724,-0.043602,0.009961,0.002300,0.024006,0.007821,0.087081,0.005705,0.070132,0.000564,0.004066,0.007546,0.011144,0.003354,0.036324,0.017821,0.007476,0.204659,0.023352,0.020982,0.175416,0.040047,0.031259,0.923930,0.501187,0.404817,0.257828,0.364237,0.209521,0.225474,0.176526,0.207354,0.190847,0.180069,0.177718,0.173147,0.011853,0.003573,0.020730,0.009592,0.045370,0.007315,0.073543,0.000859,0.005373,0.008639,0.010620,0.004323,0.014227,non-speech
0.009778,0.031228,2.875222,0.119388,0.211311,0.068956,0.061401,0.005785,-26.735714,1.853856,0.916210,0.594554,-0.093028,0.326948,0.059145,0.105617,-0.050147,0.007738,0.052307,0.045231,0.048006,0.003754,0.000203,0.028054,0.001858,0.098076,0.000816,0.127618,0.000112,0.000794,0.003506,0.010551,0.000261,0.052680,0.011920,0.031891,0.216786,0.023523,0.020541,0.087296,0.065783,0.012600,1.023163,0.455738,0.504719,0.218850,0.261294,0.165495,0.148290,0.142012,0.163546,0.158813,0.134070,0.125238,0.107505,0.006057,0.000315,0.024254,0.002956,0.056126,0.001448,0.103888,0.000181,0.001969,0.005356,0.013226,0.000296,0.017079,non-speech
0.023718,0.037472,2.917133,0.141145,0.225764,0.134137,0.037349,0.018693,-26.169476,1.852570,0.835266,0.617807,-0.459502,0.120111,-0.044853,0.063712,-0.136322,-0.048914,0.117155,0.048996,0.015846,0.003779,0.000863,0.021037,0.004264,0.104023,0.003489,0.090347,0.000737,0.002555,0.002643,0.007195,0.001123,0.042626,0.018459,0.037270,0.236237,0.026435,0.026588,0.129241,0.053926,0.022850,1.325615,0.591138,0.500897,0.219732,0.386711,0.197456,0.173184,0.221437,0.174511,0.150536,0.171000,0.125549,0.141194,0.003546,0.001614,0.018387,0.006934,0.046131,0.004665,0.084853,0.001429,0.003511,0.002431,0.006266,0.001694,0.013789,non-speech
